"No.","Time","Delta-time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"7618","63.076137","0.019053","fe80::dc4b:6313:da4f:dd3","ff02::1:3","LLMNR","105","Standard query 0xe644 PTR 1.68.168.192.in-addr.arpa","59872","5355"
"7619","63.076231","0.000094","192.168.68.121","224.0.0.252","LLMNR","85","Standard query 0xe644 PTR 1.68.168.192.in-addr.arpa","59872","5355"
"7620","63.098510","0.022279","192.168.68.121","142.250.75.131","QUIC","1292","Initial, DCID=b32efe457cac5d44, PKN: 8, PADDING, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO","60243","443"
"7621","63.659483","0.560973","192.168.68.121","224.0.0.251","MDNS","91","Standard query 0x0000 PTR 1.68.168.192.in-addr.arpa.local, ""QM"" question","5353","5353"
"7622","63.660751","0.001268","fe80::dc4b:6313:da4f:dd3","ff02::fb","MDNS","111","Standard query 0x0000 PTR 1.68.168.192.in-addr.arpa.local, ""QM"" question","5353","5353"
"7623","63.743294","0.082543","192.168.68.121","162.159.61.3","TCP","55","[TCP Keep-Alive] 52456  >  443 [ACK] Seq=7800 Ack=16260 Win=131584 Len=1","52456","443"
"7624","63.758028","0.014734","162.159.61.3","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  52456 [ACK] Seq=16260 Ack=7801 Win=147456 Len=0 SLE=7800 SRE=7801","443","52456"
"7625","64.011904","0.253876","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"7626","64.218707","0.206803","192.168.68.121","142.250.75.131","HTTP2","200","HEADERS[3]: POST /uma/v2","52488","443"
"7627","64.219125","0.000418","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=5748 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7628","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=7148 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7629","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=8548 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7630","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=9948 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7631","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=11348 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7632","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=12748 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7633","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=14148 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7634","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=15548 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7635","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=16948 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7636","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=18348 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7637","64.219125","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=19748 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7638]","52488","443"
"7638","64.219125","0.000000","192.168.68.121","142.250.75.131","HTTP2","1060","DATA[3]","52488","443"
"7639","64.219701","0.000576","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=22154 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7640","64.219701","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=23554 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7641","64.244351","0.024650","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=5748 Win=86016 Len=0","443","52488"
"7642","64.244351","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=7148 Win=86016 Len=0","443","52488"
"7643","64.244531","0.000180","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=24954 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7644","64.244531","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=26354 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7645","64.253657","0.009126","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=8548 Win=90112 Len=0","443","52488"
"7646","64.253657","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=9948 Win=94208 Len=0","443","52488"
"7647","64.253657","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=11348 Win=98304 Len=0","443","52488"
"7648","64.253833","0.000176","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=27754 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7649","64.253833","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=29154 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7650","64.253833","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=30554 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7651","64.253833","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=31954 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7652","64.253833","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=33354 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7653","64.253833","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=34754 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7654","64.255822","0.001989","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=12748 Win=98304 Len=0","443","52488"
"7655","64.255916","0.000094","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=36154 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7656]","52488","443"
"7656","64.255916","0.000000","192.168.68.121","142.250.75.131","HTTP2","1454","DATA[3]","52488","443"
"7657","64.273870","0.017954","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=14148 Win=102400 Len=0","443","52488"
"7658","64.273926","0.000056","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=38954 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7659","64.273926","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=40354 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7660","64.274177","0.000251","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=15548 Win=106496 Len=0","443","52488"
"7661","64.274177","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=16948 Win=106496 Len=0","443","52488"
"7662","64.274177","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=18348 Win=110592 Len=0","443","52488"
"7663","64.274177","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=19748 Win=114688 Len=0","443","52488"
"7664","64.274219","0.000042","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=41754 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7665","64.274219","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=43154 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7666","64.274219","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=44554 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7667","64.274219","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=45954 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7668","64.274219","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=47354 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7669","64.274219","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=48754 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7670","64.274219","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=50154 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7671","64.274219","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=51554 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7672","64.283127","0.008908","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=21148 Win=118784 Len=0","443","52488"
"7673","64.283191","0.000064","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=52954 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7674]","52488","443"
"7674","64.283191","0.000000","192.168.68.121","142.250.75.131","HTTP2","1454","DATA[3]","52488","443"
"7675","64.286431","0.003240","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=22154 Win=118784 Len=0","443","52488"
"7676","64.286431","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=23554 Win=122880 Len=0","443","52488"
"7677","64.286462","0.000031","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=55754 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7678","64.286462","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=57154 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7679","64.286462","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=58554 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7680","64.298759","0.012297","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=24954 Win=126976 Len=0","443","52488"
"7681","64.298759","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=26354 Win=126976 Len=0","443","52488"
"7682","64.298759","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=27754 Win=131072 Len=0","443","52488"
"7683","64.298821","0.000062","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=59954 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7684","64.298821","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=61354 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7685","64.298821","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=62754 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7686","64.298821","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=64154 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7687","64.298821","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=65554 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7688","64.298821","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=66954 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7689","64.305603","0.006782","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=29154 Win=135168 Len=0","443","52488"
"7690","64.305644","0.000041","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=68354 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7691","64.305644","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=69754 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7692]","52488","443"
"7692","64.305644","0.000000","192.168.68.121","142.250.75.131","HTTP2","1207","DATA[3]","52488","443"
"7693","64.307321","0.001677","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=30554 Win=135168 Len=0","443","52488"
"7694","64.307321","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=31954 Win=139264 Len=0","443","52488"
"7695","64.307364","0.000043","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=72307 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7700]","52488","443"
"7696","64.307364","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=73707 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7700]","52488","443"
"7697","64.307364","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=75107 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7700]","52488","443"
"7698","64.307364","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=76507 Ack=3299 Win=131584 Len=1400 [TCP PDU reassembled in 7700]","52488","443"
"7699","64.308476","0.001112","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=33354 Win=143360 Len=0","443","52488"
"7700","64.308514","0.000038","192.168.68.121","142.250.75.131","HTTP2","69","DATA[3]","52488","443"
"7701","64.312397","0.003883","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=34754 Win=147456 Len=0","443","52488"
"7702","64.321142","0.008745","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=36154 Win=147456 Len=0","443","52488"
"7703","64.321142","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=37554 Win=151552 Len=0","443","52488"
"7704","64.321962","0.000820","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=38954 Win=155648 Len=0","443","52488"
"7705","64.325166","0.003204","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=40354 Win=155648 Len=0","443","52488"
"7706","64.330577","0.005411","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=41754 Win=159744 Len=0","443","52488"
"7707","64.334084","0.003507","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=43154 Win=163840 Len=0","443","52488"
"7708","64.335496","0.001412","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=44554 Win=167936 Len=0","443","52488"
"7709","64.339460","0.003964","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=45954 Win=167936 Len=0","443","52488"
"7710","64.344585","0.005125","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=47354 Win=172032 Len=0","443","52488"
"7711","64.346566","0.001981","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=48754 Win=176128 Len=0","443","52488"
"7712","64.352856","0.006290","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=50154 Win=176128 Len=0","443","52488"
"7713","64.352856","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=51554 Win=180224 Len=0","443","52488"
"7714","64.356877","0.004021","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=52954 Win=184320 Len=0","443","52488"
"7715","64.359626","0.002749","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=54354 Win=188416 Len=0","443","52488"
"7716","64.364326","0.004700","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=55754 Win=188416 Len=0","443","52488"
"7717","64.373883","0.009557","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=57154 Win=192512 Len=0","443","52488"
"7718","64.373883","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=58554 Win=196608 Len=0","443","52488"
"7719","64.373883","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=59954 Win=196608 Len=0","443","52488"
"7720","64.387751","0.013868","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=61354 Win=200704 Len=0","443","52488"
"7721","64.389473","0.001722","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=62754 Win=204800 Len=0","443","52488"
"7722","64.389473","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=64154 Win=208896 Len=0","443","52488"
"7723","64.389473","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=65554 Win=208896 Len=0","443","52488"
"7724","64.396872","0.007399","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=66954 Win=212992 Len=0","443","52488"
"7725","64.396872","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=68354 Win=217088 Len=0","443","52488"
"7726","64.401175","0.004303","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=69754 Win=217088 Len=0","443","52488"
"7727","64.409677","0.008502","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=71154 Win=221184 Len=0","443","52488"
"7728","64.409677","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=72307 Win=225280 Len=0","443","52488"
"7729","64.409677","0.000000","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=73707 Win=229376 Len=0","443","52488"
"7730","64.411993","0.002316","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=75107 Win=229376 Len=0","443","52488"
"7731","64.413880","0.001887","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=76507 Win=233472 Len=0","443","52488"
"7732","64.423132","0.009252","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3299 Ack=77922 Win=237568 Len=0","443","52488"
"7733","64.490093","0.066961","142.250.75.131","192.168.68.121","HTTP2","121","HEADERS[3]: 200 OK","443","52488"
"7734","64.490093","0.000000","142.250.75.131","192.168.68.121","HTTP2","328","DATA[3]","443","52488"
"7735","64.490239","0.000146","192.168.68.121","142.250.75.131","TCP","54","52488  >  443 [ACK] Seq=77922 Ack=3640 Win=131072 Len=0","52488","443"
"7736","64.516764","0.026525","142.250.75.131","192.168.68.121","HTTP2","124","PING[0]","443","52488"
"7737","64.517868","0.001104","192.168.68.121","142.250.75.131","HTTP2","93","PING[0]","52488","443"
"7738","64.535129","0.017261","142.250.75.131","192.168.68.121","TCP","60","443  >  52488 [ACK] Seq=3710 Ack=77961 Win=237568 Len=0","443","52488"
"7739","64.977146","0.442017","192.168.68.121","142.250.75.131","QUIC","1292","Initial, DCID=b32efe457cac5d44, PKN: 9, CC, PADDING","60243","443"
"7740","65.000420","0.023274","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"7741","65.437739","0.437319","TPLink_c5:e0:64","Broadcast","ARP","60","Who has 192.168.68.110? Tell 192.168.68.1","",""
"7742","66.000681","0.562942","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"7743","66.738450","0.737769","Espressif_f4:2c:0e","Broadcast","ARP","42","ARP Announcement for 192.168.68.100","",""
"7744","66.838817","0.100367","192.168.68.121","52.168.117.170","TCP","66","52492  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","52492","443"
"7745","66.858727","0.019910","52.168.117.170","192.168.68.121","TCP","66","443  >  52492 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=4096","443","52492"
"7746","66.858875","0.000148","192.168.68.121","52.168.117.170","TCP","54","52492  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0","52492","443"
"7747","66.859260","0.000385","192.168.68.121","52.168.117.170","TLSv1.2","285","Client Hello (SNI=mobile.events.data.microsoft.com)","52492","443"
"7748","66.865930","0.006670","192.168.68.121","192.168.1.1","DNS","87","Standard query 0xebcf PTR 170.117.168.52.in-addr.arpa","63307","53"
"7749","66.878138","0.012208","52.168.117.170","192.168.68.121","TCP","60","443  >  52492 [ACK] Seq=1 Ack=232 Win=69632 Len=0","443","52492"
"7750","66.882482","0.004344","192.168.1.1","192.168.68.121","DNS","161","Standard query response 0xebcf No such name PTR 170.117.168.52.in-addr.arpa SOA ns1-201.azure-dns.com","53","63307"
"7751","66.884707","0.002225","192.168.68.121","224.0.0.251","MDNS","93","Standard query 0x0000 PTR 170.117.168.52.in-addr.arpa.local, ""QM"" question","5353","5353"
"7752","66.886017","0.001310","fe80::dc4b:6313:da4f:dd3","ff02::fb","MDNS","113","Standard query 0x0000 PTR 170.117.168.52.in-addr.arpa.local, ""QM"" question","5353","5353"
"7753","67.000485","0.114468","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"7754","67.193797","0.193312","52.168.117.170","192.168.68.121","TCP","1454","443  >  52492 [ACK] Seq=1 Ack=232 Win=69632 Len=1400 [TCP PDU reassembled in 7759]","443","52492"
"7755","67.193797","0.000000","52.168.117.170","192.168.68.121","TCP","1454","443  >  52492 [PSH, ACK] Seq=1401 Ack=232 Win=69632 Len=1400 [TCP PDU reassembled in 7759]","443","52492"
"7756","67.193797","0.000000","52.168.117.170","192.168.68.121","TCP","1454","443  >  52492 [ACK] Seq=2801 Ack=232 Win=69632 Len=1400 [TCP PDU reassembled in 7759]","443","52492"
"7757","67.193873","0.000076","192.168.68.121","52.168.117.170","TCP","54","52492  >  443 [ACK] Seq=232 Ack=4201 Win=262144 Len=0","52492","443"
"7758","67.200721","0.006848","52.168.117.170","192.168.68.121","TCP","1454","443  >  52492 [PSH, ACK] Seq=4201 Ack=232 Win=69632 Len=1400 [TCP PDU reassembled in 7759]","443","52492"
"7759","67.200721","0.000000","52.168.117.170","192.168.68.121","TLSv1.2","773","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done","443","52492"
"7760","67.200829","0.000108","192.168.68.121","52.168.117.170","TCP","54","52492  >  443 [ACK] Seq=232 Ack=6320 Win=262144 Len=0","52492","443"
"7761","67.206787","0.005958","192.168.68.121","52.168.117.170","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","52492","443"
"7762","67.235915","0.029128","52.168.117.170","192.168.68.121","TCP","60","443  >  52492 [ACK] Seq=6320 Ack=390 Win=69632 Len=0","443","52492"
"7763","67.401875","0.165960","192.168.68.121","142.250.75.132","TCP","66","52493  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM","52493","443"
"7764","67.404244","0.002369","52.168.117.170","192.168.68.121","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message","443","52492"
"7765","67.404464","0.000220","192.168.68.121","52.168.117.170","TCP","54","52492  >  443 [ACK] Seq=390 Ack=6371 Win=261888 Len=0","52492","443"
"7766","67.405839","0.001375","192.168.68.121","52.168.117.170","TLSv1.2","1041","Application Data","52492","443"
"7767","67.426853","0.021014","142.250.75.132","192.168.68.121","TCP","66","443  >  52493 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=4096","443","52493"
"7768","67.426853","0.000000","52.168.117.170","192.168.68.121","TCP","60","443  >  52492 [ACK] Seq=6371 Ack=1377 Win=73728 Len=0","443","52492"
"7769","67.427073","0.000220","192.168.68.121","142.250.75.132","TCP","54","52493  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0","52493","443"
"7770","67.428471","0.001398","192.168.68.121","142.250.75.132","TCP","1454","52493  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=1400 [TCP PDU reassembled in 7771]","52493","443"
"7771","67.428471","0.000000","192.168.68.121","142.250.75.132","TLSv1.3","893","Client Hello (SNI=www.google.com)","52493","443"
"7772","67.484197","0.055726","192.168.68.121","142.250.75.132","TCP","1454","[TCP Retransmission] 52493  >  443 [PSH, ACK] Seq=840 Ack=1 Win=131584 Len=1400 [TCP PDU reassembled in 7771]","52493","443"
"7773","67.486711","0.002514","142.250.75.132","192.168.68.121","TCP","60","443  >  52493 [ACK] Seq=1 Ack=1401 Win=69632 Len=0","443","52493"
"7774","67.486711","0.000000","142.250.75.132","192.168.68.121","TCP","60","443  >  52493 [ACK] Seq=1 Ack=2240 Win=73728 Len=0","443","52493"
"7775","67.516856","0.030145","142.250.75.132","192.168.68.121","TCP","66","[TCP Dup ACK 7774#1] 443  >  52493 [ACK] Seq=1 Ack=2240 Win=73728 Len=0 SLE=840 SRE=2240","443","52493"
"7776","67.532642","0.015786","192.168.68.121","142.250.75.131","HTTP2","187","HEADERS[5]: POST /uma/v2","52488","443"
"7777","67.532755","0.000113","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=78094 Ack=3710 Win=131072 Len=1400 [TCP PDU reassembled in 7787]","52488","443"
"7778","67.532755","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=79494 Ack=3710 Win=131072 Len=1400 [TCP PDU reassembled in 7787]","52488","443"
"7779","67.532755","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=80894 Ack=3710 Win=131072 Len=1400 [TCP PDU reassembled in 7787]","52488","443"
"7780","67.532755","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=82294 Ack=3710 Win=131072 Len=1400 [TCP PDU reassembled in 7787]","52488","443"
"7781","67.532755","0.000000","192.168.68.121","142.250.75.131","TCP","1454","52488  >  443 [ACK] Seq=83694 Ack=3710 Win=131072 Len=1400 [TCP PDU reassembled in 7787]","52488","443"
