"No.","Time","Delta-time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"14113","42.570893","0.000146","192.168.68.121","35.186.224.26","TCP","54","51380  >  443 [ACK] Seq=90195 Ack=26980 Win=130560 Len=0","51380","443"
"14114","42.572905","0.002012","192.168.68.121","35.186.224.26","HTTP2","93","PING[0]","51380","443"
"14115","42.593661","0.020756","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=26980 Ack=90234 Win=323584 Len=0","443","51380"
"14116","42.643559","0.049898","35.186.224.26","192.168.68.121","HTTP2","333","PING[0]","443","51380"
"14117","42.644493","0.000934","192.168.68.121","35.186.224.26","HTTP2","93","PING[0]","51380","443"
"14118","42.655956","0.011463","192.168.68.121","35.186.224.26","HTTP2","140","HEADERS[105]: POST /gabo-receiver-service/v3/events","51380","443"
"14119","42.656056","0.000100","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=90359 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14120","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=91759 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14121","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=93159 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14122","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=94559 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14123","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=95959 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14124","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=97359 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14125","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=98759 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14126","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=100159 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14127","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=101559 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14128","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=102959 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14129","42.656056","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=104359 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14130]","51380","443"
"14130","42.656056","0.000000","192.168.68.121","35.186.224.26","HTTP2","1060","DATA[105]","51380","443"
"14131","42.656233","0.000177","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=106765 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14137]","51380","443"
"14132","42.656233","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=108165 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14137]","51380","443"
"14133","42.656233","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=109565 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14137]","51380","443"
"14134","42.656233","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=110965 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14137]","51380","443"
"14135","42.656233","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=112365 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14137]","51380","443"
"14136","42.656233","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=113765 Ack=27259 Win=130048 Len=1400 [TCP PDU reassembled in 14137]","51380","443"
"14137","42.656233","0.000000","192.168.68.121","35.186.224.26","HTTP2/JSON","809","DATA[105], JSON (application/json)","51380","443"
"14138","42.660712","0.004479","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=90273 Win=323584 Len=0","443","51380"
"14139","42.677248","0.016536","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=90359 Win=323584 Len=0","443","51380"
"14140","42.685952","0.008704","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=91759 Win=327680 Len=0","443","51380"
"14141","42.687232","0.001280","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=93159 Win=331776 Len=0","443","51380"
"14142","42.688940","0.001708","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=94559 Win=335872 Len=0","443","51380"
"14143","42.694095","0.005155","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=95959 Win=335872 Len=0","443","51380"
"14144","42.695955","0.001860","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=97359 Win=339968 Len=0","443","51380"
"14145","42.700204","0.004249","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=98759 Win=344064 Len=0","443","51380"
"14146","42.706460","0.006256","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=100159 Win=344064 Len=0","443","51380"
"14147","42.708901","0.002441","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=101559 Win=348160 Len=0","443","51380"
"14148","42.708901","0.000000","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=102959 Win=352256 Len=0","443","51380"
"14149","42.713017","0.004116","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=104359 Win=356352 Len=0","443","51380"
"14150","42.716895","0.003878","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=105759 Win=356352 Len=0","443","51380"
"14151","42.718875","0.001980","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=106765 Win=360448 Len=0","443","51380"
"14152","42.722326","0.003451","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=108165 Win=364544 Len=0","443","51380"
"14153","42.726394","0.004068","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=109565 Win=364544 Len=0","443","51380"
"14154","42.728222","0.001828","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=110965 Win=368640 Len=0","443","51380"
"14155","42.733685","0.005463","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=112365 Win=372736 Len=0","443","51380"
"14156","42.739680","0.005995","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=113765 Win=376832 Len=0","443","51380"
"14157","42.746138","0.006458","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=115165 Win=376832 Len=0","443","51380"
"14158","42.746138","0.000000","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27259 Ack=115920 Win=380928 Len=0","443","51380"
"14159","42.867655","0.121517","35.186.224.26","192.168.68.121","HTTP2/JSON","193","DATA[105], JSON (application/json)","443","51380"
"14160","42.867655","0.000000","35.186.224.26","192.168.68.121","HTTP2","93","PING[0]","443","51380"
"14161","42.867741","0.000086","192.168.68.121","35.186.224.26","TCP","54","51380  >  443 [ACK] Seq=115920 Ack=27437 Win=131584 Len=0","51380","443"
"14162","42.868887","0.001146","192.168.68.121","35.186.224.26","HTTP2","89","WINDOW_UPDATE[0]","51380","443"
"14163","42.868985","0.000098","192.168.68.121","35.186.224.26","HTTP2","93","PING[0]","51380","443"
"14164","42.874120","0.005135","192.168.68.121","35.186.224.26","HTTP2","139","HEADERS[107]: POST /gabo-receiver-service/v3/events","51380","443"
"14165","42.874266","0.000146","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=116079 Ack=27437 Win=131584 Len=1400 [TCP PDU reassembled in 14170]","51380","443"
"14166","42.874266","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=117479 Ack=27437 Win=131584 Len=1400 [TCP PDU reassembled in 14170]","51380","443"
"14167","42.874266","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=118879 Ack=27437 Win=131584 Len=1400 [TCP PDU reassembled in 14170]","51380","443"
"14168","42.874266","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=120279 Ack=27437 Win=131584 Len=1400 [TCP PDU reassembled in 14170]","51380","443"
"14169","42.874266","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51380  >  443 [ACK] Seq=121679 Ack=27437 Win=131584 Len=1400 [TCP PDU reassembled in 14170]","51380","443"
"14170","42.874266","0.000000","192.168.68.121","35.186.224.26","HTTP2/JSON","628","DATA[107], JSON (application/json)","51380","443"
"14171","42.905829","0.031563","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27437 Ack=115994 Win=380928 Len=0","443","51380"
"14172","42.905938","0.000109","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27437 Ack=116079 Win=380928 Len=0","443","51380"
"14173","42.905938","0.000000","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27437 Ack=117479 Win=385024 Len=0","443","51380"
"14174","42.905999","0.000061","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27437 Ack=118879 Win=385024 Len=0","443","51380"
"14175","42.921117","0.015118","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27437 Ack=120279 Win=389120 Len=0","443","51380"
"14176","42.921207","0.000090","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27437 Ack=121679 Win=393216 Len=0","443","51380"
"14177","42.921257","0.000050","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27437 Ack=123079 Win=393216 Len=0","443","51380"
"14178","42.921303","0.000046","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27437 Ack=123653 Win=397312 Len=0","443","51380"
"14179","42.998014","0.076711","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"14180","43.008533","0.010519","35.186.224.26","192.168.68.121","HTTP2/JSON","380","DATA[107], JSON (application/json)","443","51380"
"14181","43.008533","0.000000","35.186.224.26","192.168.68.121","HTTP2","93","PING[0]","443","51380"
"14182","43.008676","0.000143","192.168.68.121","35.186.224.26","TCP","54","51380  >  443 [ACK] Seq=123653 Ack=27802 Win=131072 Len=0","51380","443"
"14183","43.010608","0.001932","192.168.68.121","35.186.224.26","HTTP2","93","PING[0]","51380","443"
"14184","43.028540","0.017932","35.186.224.26","192.168.68.121","TCP","60","443  >  51380 [ACK] Seq=27802 Ack=123692 Win=397312 Len=0","443","51380"
"14185","43.682033","0.653493","192.168.68.121","142.250.75.46","TCP","1454","51410  >  443 [ACK] Seq=60496 Ack=24621 Win=130560 Len=1400 [TCP PDU reassembled in 14186]","51410","443"
"14186","43.682033","0.000000","192.168.68.121","142.250.75.46","HTTP2","708","HEADERS[37]: POST /log?format=json&hasfast=true&authuser=0","51410","443"
"14187","43.682150","0.000117","192.168.68.121","142.250.75.46","TCP","1454","51410  >  443 [ACK] Seq=62550 Ack=24621 Win=130560 Len=1400 [TCP PDU reassembled in 14188]","51410","443"
"14188","43.682150","0.000000","192.168.68.121","142.250.75.46","HTTP2","1341","DATA[37]","51410","443"
"14189","43.702684","0.020534","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=24621 Ack=61896 Win=237568 Len=0","443","51410"
"14190","43.705068","0.002384","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=24621 Ack=62550 Win=241664 Len=0","443","51410"
"14191","43.709370","0.004302","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=24621 Ack=63950 Win=241664 Len=0","443","51410"
"14192","43.711510","0.002140","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=24621 Ack=65237 Win=245760 Len=0","443","51410"
"14193","43.834946","0.123436","142.250.75.46","192.168.68.121","HTTP2","1067","PING[0]","443","51410"
"14194","43.838702","0.003756","192.168.68.121","142.250.75.46","HTTP2","89","WINDOW_UPDATE[0]","51410","443"
"14195","43.838888","0.000186","192.168.68.121","142.250.75.46","HTTP2","93","PING[0]","51410","443"
"14196","43.865230","0.026342","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=25634 Ack=65272 Win=245760 Len=0","443","51410"
"14197","43.865230","0.000000","142.250.75.46","192.168.68.121","TCP","60","443  >  51410 [ACK] Seq=25634 Ack=65311 Win=245760 Len=0","443","51410"
"14198","43.931084","0.065854","TPLink_c5:e0:64","Broadcast","ARP","60","Who has 192.168.68.103? Tell 192.168.68.1","",""
"14199","44.576150","0.645066","52.48.243.241","192.168.68.121","TCP","54","443  >  51489 [FIN, ACK] Seq=4775 Ack=2598 Win=77824 Len=0","443","51489"
"14200","44.576293","0.000143","192.168.68.121","52.48.243.241","TCP","54","51489  >  443 [ACK] Seq=2598 Ack=4776 Win=131072 Len=0","51489","443"
"14201","45.005158","0.428865","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"14202","46.474221","1.469063","192.168.68.121","82.102.152.49","TCP","54","51479  >  443 [FIN, ACK] Seq=1876 Ack=4269 Win=130816 Len=0","51479","443"
"14203","46.474532","0.000311","192.168.68.121","52.48.243.241","TCP","54","51489  >  443 [FIN, ACK] Seq=2598 Ack=4776 Win=131072 Len=0","51489","443"
"14204","46.474672","0.000140","192.168.68.121","52.48.243.241","TCP","54","51489  >  443 [RST, ACK] Seq=2599 Ack=4776 Win=0 Len=0","51489","443"
"14205","46.474962","0.000290","192.168.68.121","77.243.51.121","TCP","54","51463  >  443 [FIN, ACK] Seq=2727 Ack=3818 Win=130560 Len=0","51463","443"
"14206","46.475092","0.000130","192.168.68.121","77.243.51.121","TCP","54","51463  >  443 [RST, ACK] Seq=2728 Ack=3818 Win=0 Len=0","51463","443"
"14207","46.475593","0.000501","192.168.68.121","82.102.152.58","HTTP","857","GET /audio/c2c6d7b7d01f8a7d6b1a8f7e8c4919285302837a?__token__=exp=1740764046~hmac=3726c1c0bb5ef0ad2a73419edf3de45c957fec4284cdf73a63d98147b28ce07a HTTP/1.1 ","51495","443"
"14208","46.496921","0.021328","82.102.152.49","192.168.68.121","TCP","54","443  >  51479 [RST] Seq=4269 Win=0 Len=0","443","51479"
"14209","46.496921","0.000000","52.48.243.241","192.168.68.121","TCP","54","443  >  51489 [ACK] Seq=4776 Ack=2599 Win=77824 Len=0","443","51489"
"14210","46.498041","0.001120","77.243.51.121","192.168.68.121","TCP","54","443  >  51463 [RST] Seq=3818 Win=0 Len=0","443","51463"
"14211","46.522125","0.024084","82.102.152.58","192.168.68.121","TLSv1.3","651","Application Data","443","51495"
"14212","46.522125","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=337220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14213","46.522125","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=338620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14214","46.522125","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=340020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14215","46.522125","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=341420 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14216","46.522125","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=342820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14217","46.522125","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=344220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14218","46.522353","0.000228","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=345620 Win=131584 Len=0","51495","443"
"14219","46.554658","0.032305","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=345620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14220","46.554658","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=347020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14221","46.554658","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=348420 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14222","46.554658","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=349820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14223","46.554918","0.000260","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=351220 Win=131584 Len=0","51495","443"
"14224","46.556468","0.001550","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=351220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14225]","443","51495"
"14225","46.556468","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"14226","46.556468","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=354020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14227","46.556468","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=355420 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14228","46.556468","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=356820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14229","46.556605","0.000137","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=358220 Win=131584 Len=0","51495","443"
"14230","46.557311","0.000706","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=358220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14231","46.557311","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=359620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14232","46.557311","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=361020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14233","46.557311","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=362420 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14234","46.557505","0.000194","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=363820 Win=131584 Len=0","51495","443"
"14235","46.598454","0.040949","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=363820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14236","46.598454","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=365220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14237","46.598512","0.000058","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=366620 Win=131584 Len=0","51495","443"
"14238","46.598570","0.000058","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=366620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14239","46.598570","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=368020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14240]","443","51495"
"14240","46.598570","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"14241","46.598570","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=370820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14245]","443","51495"
"14242","46.598595","0.000025","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=372220 Win=131584 Len=0","51495","443"
"14243","46.598634","0.000039","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=372220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14245]","443","51495"
"14244","46.598634","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=373620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14245]","443","51495"
"14245","46.598634","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"14246","46.598634","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=376420 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14247","46.598697","0.000063","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=377820 Win=131584 Len=0","51495","443"
"14248","46.605196","0.006499","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=377820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14249","46.605196","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=379220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14250","46.605246","0.000050","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=380620 Win=131584 Len=0","51495","443"
"14251","46.622259","0.017013","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=380620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14252","46.622259","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=382020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14253","46.622259","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=383420 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14254","46.622259","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=384820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14255","46.622317","0.000058","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=386220 Win=131584 Len=0","51495","443"
"14256","46.624311","0.001994","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=386220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14257","46.624311","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=387620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14258","46.624311","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=389020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14259]","443","51495"
"14259","46.624311","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"14260","46.624311","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=391820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14261","46.624372","0.000061","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=393220 Win=131584 Len=0","51495","443"
"14262","46.626067","0.001695","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=393220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14263","46.626108","0.000041","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=394620 Win=131584 Len=0","51495","443"
"14264","46.633537","0.007429","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=394620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14265","46.633537","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=396020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14266","46.633537","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=397420 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14267","46.633537","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=398820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14268","46.633537","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=400220 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14269","46.633537","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=401620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14270","46.633537","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=403020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14271","46.633537","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=404420 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14272","46.633537","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=405820 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14273]","443","51495"
"14273","46.633537","0.000000","82.102.152.58","192.168.68.121","TLSv1.3","1454","Application Data","443","51495"
"14274","46.633840","0.000303","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=408620 Win=131584 Len=0","51495","443"
"14275","46.633959","0.000119","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [ACK] Seq=408620 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14281]","443","51495"
"14276","46.633959","0.000000","82.102.152.58","192.168.68.121","TCP","1454","443  >  51495 [PSH, ACK] Seq=410020 Ack=4971 Win=81920 Len=1400 [TCP PDU reassembled in 14281]","443","51495"
"14277","46.634020","0.000061","192.168.68.121","82.102.152.58","TCP","54","51495  >  443 [ACK] Seq=4971 Ack=411420 Win=131584 Len=0","51495","443"
