"No.","Time","Delta-time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"2252","90.195751","0.000000","108.177.122.94","192.168.68.121","TCP","60","443  >  51186 [ACK] Seq=177 Ack=1570 Win=22 Len=0","443","51186"
"2253","90.195751","0.000000","162.159.61.3","192.168.68.121","TCP","60","443  >  50973 [ACK] Seq=3579 Ack=1491 Win=120 Len=0","443","50973"
"2254","90.195751","0.000000","162.159.61.3","192.168.68.121","TCP","60","443  >  50973 [ACK] Seq=3579 Ack=1547 Win=120 Len=0","443","50973"
"2255","90.195751","0.000000","108.177.122.94","192.168.68.121","TLSv1.2","93","Application Data","443","51186"
"2256","90.195751","0.000000","162.159.61.3","192.168.68.121","TCP","60","443  >  50973 [ACK] Seq=3579 Ack=1706 Win=121 Len=0","443","50973"
"2257","90.195751","0.000000","162.159.61.3","192.168.68.121","TCP","60","443  >  50973 [ACK] Seq=3579 Ack=1865 Win=122 Len=0","443","50973"
"2258","90.195819","0.000068","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=538678 Win=514 Len=0","51164","443"
"2259","90.216182","0.020363","192.168.68.121","142.250.75.170","TCP","55","[TCP Keep-Alive] 51005  >  443 [ACK] Seq=612 Ack=226 Win=512 Len=1","51005","443"
"2260","90.227097","0.010915","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=538678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2276]","443","51164"
"2261","90.227097","0.000000","172.64.41.3","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51003 [ACK] Seq=1181 Ack=431 Win=24 Len=0 SLE=430 SRE=431","443","51003"
"2262","90.227097","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=540078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2276]","443","51164"
"2263","90.227097","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=541478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2276]","443","51164"
"2264","90.227159","0.000062","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=542878 Win=514 Len=0","51164","443"
"2265","90.232292","0.005133","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=542878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2276]","443","51164"
"2266","90.232292","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=544278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2276]","443","51164"
"2267","90.232292","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=545678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2276]","443","51164"
"2268","90.232292","0.000000","162.159.61.3","192.168.68.121","TLSv1.2","1164","Application Data, Application Data, Application Data, Application Data","443","50973"
"2269","90.232292","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=547078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2276]","443","51164"
"2270","90.232292","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=548478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2276]","443","51164"
"2271","90.232364","0.000072","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=549878 Win=514 Len=0","51164","443"
"2272","90.233448","0.001084","192.168.68.121","142.250.75.110","QUIC","1292","Initial, DCID=58f3eb2e4484eaf8, PKN: 1, PADDING, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PING, CRYPTO, PING, CRYPTO, PING, PADDING","56884","443"
"2273","90.233519","0.000071","192.168.68.121","142.250.75.110","QUIC","1292","Initial, DCID=58f3eb2e4484eaf8, PKN: 2, PADDING, CRYPTO, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING","56884","443"
"2274","90.233776","0.000257","192.168.68.121","142.250.75.110","TCP","66","51230  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM","51230","443"
"2275","90.241029","0.007253","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=549878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2276]","443","51164"
"2276","90.241029","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"2277","90.241075","0.000046","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=552678 Win=514 Len=0","51164","443"
"2278","90.241121","0.000046","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=552678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2279","90.241121","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=554078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2280","90.241121","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=555478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2281","90.241121","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=556878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2282","90.241145","0.000024","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=558278 Win=514 Len=0","51164","443"
"2283","90.247787","0.006642","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=558278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2284","90.247881","0.000094","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=559678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2285","90.247881","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=561078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2286","90.247881","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=562478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2287","90.247928","0.000047","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=563878 Win=514 Len=0","51164","443"
"2288","90.247990","0.000062","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=563878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2289","90.248047","0.000057","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=565278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2290]","443","51164"
"2290","90.248047","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"2291","90.248047","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=568078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2298]","443","51164"
"2292","90.248047","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=569478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2298]","443","51164"
"2293","90.248148","0.000101","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=570878 Win=514 Len=0","51164","443"
"2294","90.248215","0.000067","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=570878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2298]","443","51164"
"2295","90.248236","0.000021","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=572278 Win=514 Len=0","51164","443"
"2296","90.248314","0.000078","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=572278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2298]","443","51164"
"2297","90.248314","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=573678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2298]","443","51164"
"2298","90.248314","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"2299","90.248383","0.000069","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=576478 Win=514 Len=0","51164","443"
"2300","90.252177","0.003794","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=576478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2301","90.252177","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=577878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2302","90.252177","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=579278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2303","90.252177","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=580678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2304","90.252177","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=582078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2305","90.252177","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=583478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2306","90.252177","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=584878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2307","90.252177","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=586278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2308","90.252273","0.000096","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=587678 Win=514 Len=0","51164","443"
"2309","90.254268","0.001995","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=587678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2310","90.254268","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=589078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2311","90.254357","0.000089","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=590478 Win=514 Len=0","51164","443"
"2312","90.255646","0.001289","192.168.68.121","108.177.122.94","TCP","54","51186  >  443 [ACK] Seq=1570 Ack=216 Win=509 Len=0","51186","443"
"2313","90.258473","0.002827","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=590478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2314]","443","51164"
"2314","90.258473","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"2315","90.258473","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=593278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2316","90.258473","0.000000","142.250.75.170","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51005 [ACK] Seq=226 Ack=613 Win=20 Len=0 SLE=612 SRE=613","443","51005"
"2317","90.258473","0.000000","108.177.122.94","192.168.68.121","TLSv1.2","176","Application Data, Application Data","443","51186"
"2318","90.258607","0.000134","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=594678 Win=514 Len=0","51164","443"
"2319","90.259112","0.000505","108.177.122.94","192.168.68.121","TLSv1.2","93","Application Data","443","51186"
"2320","90.259176","0.000064","192.168.68.121","108.177.122.94","TCP","54","51186  >  443 [ACK] Seq=1570 Ack=377 Win=508 Len=0","51186","443"
"2321","90.259473","0.000297","192.168.68.121","108.177.122.94","TLSv1.2","93","Application Data","51186","443"
"2322","90.259567","0.000094","192.168.68.121","108.177.122.94","TLSv1.2","89","Application Data","51186","443"
"2323","90.272551","0.012984","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=594678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2324","90.272551","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=596078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2325","90.272551","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=597478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2326","90.272551","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=598878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2327","90.272657","0.000106","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=600278 Win=514 Len=0","51164","443"
"2328","90.275271","0.002614","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=600278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2329","90.275392","0.000121","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=601678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2330","90.275392","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=603078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2331","90.275392","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=604478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2332","90.275392","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=605878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2333","90.275458","0.000066","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=607278 Win=514 Len=0","51164","443"
"2334","90.275545","0.000087","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=607278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2338]","443","51164"
"2335","90.275623","0.000078","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=608678 Win=514 Len=0","51164","443"
"2336","90.275751","0.000128","192.168.68.121","162.159.61.3","TCP","54","50973  >  443 [ACK] Seq=1865 Ack=4689 Win=514 Len=0","50973","443"
"2337","90.279013","0.003262","142.250.75.110","192.168.68.121","TCP","66","443  >  51230 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=4096","443","51230"
"2338","90.279013","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"2339","90.279157","0.000144","192.168.68.121","142.250.75.110","TCP","54","51230  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0","51230","443"
"2340","90.279282","0.000125","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=610078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2347]","443","51164"
"2341","90.279282","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=611478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2347]","443","51164"
"2342","90.279282","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=612878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2347]","443","51164"
"2343","90.279344","0.000062","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=614278 Win=514 Len=0","51164","443"
"2344","90.279406","0.000062","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=614278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2347]","443","51164"
"2345","90.280180","0.000774","192.168.68.121","142.250.75.110","TCP","1454","51230  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=1400 [TCP PDU reassembled in 2346]","51230","443"
"2346","90.280180","0.000000","192.168.68.121","142.250.75.110","TLSv1.3","470","Client Hello (SNI=google.com)","51230","443"
"2347","90.282081","0.001901","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"2348","90.282081","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=617078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2349","90.282161","0.000080","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=618478 Win=514 Len=0","51164","443"
"2350","90.285435","0.003274","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=618478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2351","90.285435","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=619878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2352","90.285435","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=621278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2353","90.285435","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=622678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2354","90.285435","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=624078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2355","90.285560","0.000125","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=625478 Win=514 Len=0","51164","443"
"2356","90.293134","0.007574","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=625478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2357","90.294529","0.001395","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=626878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2358","90.294529","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=628278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2359","90.294529","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=629678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2360","90.294529","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=631078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2361]","443","51164"
"2361","90.294529","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"2362","90.294529","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=633878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2363","90.294529","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=635278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2364","90.294529","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=636678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2365","90.294529","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=638078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2366","90.294529","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=639478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2367","90.294660","0.000131","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=640878 Win=514 Len=0","51164","443"
"2368","90.294814","0.000154","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=640878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2369","90.294851","0.000037","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=642278 Win=514 Len=0","51164","443"
"2370","90.302002","0.007151","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=642278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2371","90.304099","0.002097","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=643678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2372","90.304099","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=645078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2373","90.304099","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=646478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2374","90.304099","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=647878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2375]","443","51164"
"2375","90.304099","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"2376","90.304099","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=650678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2391]","443","51164"
"2377","90.304099","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=652078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2391]","443","51164"
"2378","90.304176","0.000077","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=653478 Win=514 Len=0","51164","443"
"2379","90.304962","0.000786","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=653478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2391]","443","51164"
"2380","90.304962","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=654878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2391]","443","51164"
"2381","90.304962","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=656278 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2391]","443","51164"
"2382","90.305006","0.000044","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=657678 Win=514 Len=0","51164","443"
"2383","90.308312","0.003306","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=657678 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2391]","443","51164"
"2384","90.308312","0.000000","108.177.122.94","192.168.68.121","TCP","60","443  >  51186 [ACK] Seq=377 Ack=1609 Win=22 Len=0","443","51186"
"2385","90.308312","0.000000","108.177.122.94","192.168.68.121","TCP","60","443  >  51186 [ACK] Seq=377 Ack=1644 Win=22 Len=0","443","51186"
"2386","90.308388","0.000076","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=659078 Win=514 Len=0","51164","443"
"2387","90.315303","0.006915","192.168.68.121","142.250.75.46","TCP","55","[TCP Keep-Alive] 51123  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1","51123","443"
"2388","90.326593","0.011290","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=659078 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2391]","443","51164"
"2389","90.326593","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=660478 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2391]","443","51164"
"2390","90.326593","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=661878 Ack=4016 Win=26 Len=1400 [TCP PDU reassembled in 2391]","443","51164"
"2391","90.326593","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","537","Application Data","443","51164"
"2392","90.326669","0.000076","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=4016 Ack=663761 Win=514 Len=0","51164","443"
"2393","90.329272","0.002603","142.250.75.110","192.168.68.121","TCP","60","443  >  51230 [ACK] Seq=1 Ack=1401 Win=69632 Len=0","443","51230"
"2394","90.341694","0.012422","142.250.75.110","192.168.68.121","TCP","60","443  >  51230 [ACK] Seq=1 Ack=1817 Win=73728 Len=0","443","51230"
"2395","90.345413","0.003719","142.250.75.46","192.168.68.121","TCP","66","[TCP Keep-Alive ACK] 443  >  51123 [ACK] Seq=1 Ack=2 Win=19 Len=0 SLE=1 SRE=2","443","51123"
"2396","90.395253","0.049840","Espressif_f4:2c:0e","Broadcast","ARP","42","ARP Announcement for 192.168.68.100","",""
"2397","90.426993","0.031740","142.250.75.110","192.168.68.121","TLSv1.3","1454","Server Hello, Change Cipher Spec","443","51230"
"2398","90.426993","0.000000","142.250.75.110","192.168.68.121","TCP","1454","443  >  51230 [PSH, ACK] Seq=1401 Ack=1817 Win=73728 Len=1400 [TCP PDU reassembled in 2403]","443","51230"
"2399","90.426993","0.000000","142.250.75.110","192.168.68.121","TCP","1454","443  >  51230 [ACK] Seq=2801 Ack=1817 Win=73728 Len=1400 [TCP PDU reassembled in 2403]","443","51230"
"2400","90.427110","0.000117","192.168.68.121","142.250.75.110","TCP","54","51230  >  443 [ACK] Seq=1817 Ack=4201 Win=131584 Len=0","51230","443"
"2401","90.427547","0.000437","142.250.75.110","192.168.68.121","TCP","1454","443  >  51230 [PSH, ACK] Seq=4201 Ack=1817 Win=73728 Len=1400 [TCP PDU reassembled in 2403]","443","51230"
"2402","90.427547","0.000000","142.250.75.110","192.168.68.121","TCP","1454","443  >  51230 [ACK] Seq=5601 Ack=1817 Win=73728 Len=1400 [TCP PDU reassembled in 2403]","443","51230"
"2403","90.427547","0.000000","142.250.75.110","192.168.68.121","TLSv1.3","885","Encrypted Extensions, Certificate, Certificate Verify, Finished","443","51230"
"2404","90.427621","0.000074","192.168.68.121","142.250.75.110","TCP","54","51230  >  443 [ACK] Seq=1817 Ack=7832 Win=131584 Len=0","51230","443"
"2405","90.428625","0.001004","192.168.68.121","142.250.75.110","TLSv1.3","128","Change Cipher Spec, Encrypted Extensions, Finished","51230","443"
"2406","90.428979","0.000354","192.168.68.121","142.250.75.110","HTTP2","146","Magic, SETTINGS[0], WINDOW_UPDATE[0]","51230","443"
"2407","90.429269","0.000290","192.168.68.121","142.250.75.110","HTTP2","300","HEADERS[1]: POST /domainreliability/upload","51230","443"
"2408","90.429369","0.000100","192.168.68.121","142.250.75.110","HTTP2/JSON","906","DATA[1], JSON (application/json)","51230","443"
